pu,nuts2id,EU_id
56673,88,36010
56674,86,36011
56675,86,36012
56676,86,36013
56677,86,36014
56678,87,36015
56679,87,36016
56680,86,36017
56681,85,36018
56682,87,36019
56683,85,36020
56684,85,36021
56685,85,36022
56686,85,36023
56687,85,36024
56688,85,36025
56689,85,36026
56690,85,36027
56691,85,36028
56692,85,36029
56693,87,36030
56694,87,36031
56695,87,36032
56696,87,36033
56697,87,36034
56698,87,36035
56699,87,36036
56700,87,36037
56701,87,36038
56702,87,36039
56703,87,36040
56704,87,36041
56705,87,36042
56706,87,36043
56707,84,36044
56708,84,36045
56709,84,36046
56710,84,36047
56711,84,36048
56712,84,36049
56713,84,36050
56714,84,36051
56715,84,36052
56716,84,36053
56717,84,36054
56718,84,36055
56719,84,36056
56720,84,36057
56721,84,36058
56722,89,36059
56723,89,36060
56724,89,36061
56725,89,36062
56726,89,36063
56731,157,36064
56734,157,36065
56735,157,36066
56736,157,36067
56737,157,36068
56738,160,36069
56739,160,36070
56740,160,36071
56741,160,36072
56742,160,36073
56743,160,36074
56744,160,36075
56745,160,36076
56746,160,36077
56747,160,36078
56748,160,36079
56749,160,36080
56750,161,36081
56751,161,36082
56752,161,36083
56753,161,36084
56754,161,36085
56755,161,36086
56756,161,36087
56757,161,36088
56758,161,36089
56759,161,36090
56760,161,36091
56761,161,36092
56762,161,36093
56763,161,36094
56764,161,36095
56781,125,36096
56782,125,36097
56783,125,36098
56784,125,36099
56785,125,36100
56786,125,36101
56787,125,36102
56788,124,36103
56789,124,36104
56790,124,36105
56791,124,36106
56792,124,36107
56793,124,36108
56794,124,36109
56795,124,36110
56796,124,36111
56797,124,36112
56798,124,36113
56799,124,36114
56800,124,36115
56801,124,36116
56802,124,36117
56803,124,36118
56804,124,36119
56806,124,36120
56940,200,36121
56941,200,36122
56942,200,36123
56943,200,36124
56944,200,36125
56945,200,36126
56946,200,36127
56947,200,36128
56948,200,36129
56949,200,36130
56950,200,36131
56951,199,36132
56952,199,36133
56953,199,36134
56954,201,36135
56955,201,36136
56956,199,36137
56957,199,36138
56958,199,36139
56959,199,36140
56960,199,36141
56961,88,36142
56962,88,36143
56963,88,36144
56964,88,36145
56965,88,36146
56966,88,36147
56967,88,36148
56968,88,36149
56969,88,36150
56970,88,36151
56971,88,36152
56972,88,36153
56973,88,36154
56974,88,36155
56975,87,36156
56976,87,36157
56977,87,36158
56978,87,36159
56979,87,36160
56980,87,36161
56981,87,36162
56982,87,36163
56983,87,36164
56984,87,36165
56985,87,36166
56986,87,36167
56987,85,36168
56988,85,36169
56989,85,36170
56990,85,36171
56991,85,36172
56992,85,36173
56993,85,36174
56994,87,36175
56995,87,36176
56996,87,36177
56997,87,36178
56998,87,36179
56999,87,36180
57000,87,36181
57001,87,36182
57002,87,36183
57003,87,36184
57004,87,36185
57005,87,36186
57006,87,36187
57007,84,36188
57008,84,36189
57009,84,36190
57010,84,36191
57011,84,36192
57012,84,36193
57013,84,36194
57014,84,36195
57015,84,36196
57016,84,36197
57017,84,36198
57018,84,36199
57019,90,36200
57020,90,36201
57021,84,36202
57022,84,36203
57023,89,36204
57024,89,36205
57025,89,36206
57026,89,36207
57029,165,36208
57030,165,36209
57035,160,36210
57036,160,36211
57037,160,36212
57038,160,36213
57039,160,36214
57040,160,36215
57041,160,36216
57042,160,36217
57043,160,36218
57044,160,36219
57045,160,36220
57046,160,36221
57047,160,36222
57048,160,36223
57049,161,36224
57050,162,36225
57051,162,36226
57052,162,36227
57053,161,36228
57054,161,36229
57055,161,36230
57056,161,36231
57057,161,36232
57058,161,36233
57059,161,36234
57060,161,36235
57061,161,36236
57062,161,36237
57063,161,36238
57080,125,36239
57081,125,36240
57082,125,36241
57083,125,36242
57084,125,36243
57085,125,36244
57086,125,36245
57087,125,36246
57088,124,36247
57089,124,36248
57090,124,36249
57091,124,36250
57092,124,36251
57093,124,36252
57095,124,36253
57096,124,36254
57097,124,36255
57098,124,36256
57099,124,36257
57100,124,36258
57101,124,36259
57237,200,36260
57238,200,36261
57239,200,36262
57240,200,36263
57241,200,36264
57242,200,36265
57243,200,36266
57244,200,36267
57245,200,36268
57246,200,36269
57247,200,36270
57248,199,36271
57249,200,36272
57250,201,36273
57251,201,36274
57252,201,36275
57253,88,36276
57254,88,36277
57255,88,36278
57256,88,36279
57257,88,36280
57258,88,36281
57259,88,36282
57260,88,36283
57261,88,36284
57262,88,36285
57263,88,36286
57264,88,36287
57265,88,36288
57266,88,36289
57267,88,36290
57268,88,36291
57269,88,36292
57270,88,36293
57271,88,36294
57272,87,36295
57273,87,36296
57274,87,36297
57275,87,36298
57276,87,36299
57277,87,36300
57278,87,36301
57279,87,36302
57280,87,36303
57281,87,36304
57282,87,36305
57283,87,36306
57284,87,36307
57285,85,36308
57286,85,36309
57287,85,36310
57288,85,36311
57289,85,36312
57290,85,36313
57291,87,36314
57292,87,36315
57293,87,36316
57294,87,36317
57295,87,36318
57296,87,36319
57297,87,36320
57298,87,36321
57299,87,36322
57300,87,36323
57301,87,36324
57302,87,36325
57303,84,36326
57304,84,36327
57305,84,36328
57306,84,36329
57307,84,36330
57308,84,36331
57309,84,36332
57310,84,36333
57311,84,36334
57312,84,36335
57313,84,36336
57314,84,36337
57315,90,36338
57316,90,36339
57317,90,36340
57318,90,36341
57319,90,36342
57320,89,36343
57321,89,36344
57322,89,36345
57323,89,36346
57324,89,36347
57325,89,36348
57328,165,36349
57329,165,36350
57330,165,36351
57331,165,36352
57334,160,36353
57335,160,36354
57336,160,36355
57337,160,36356
57338,160,36357
57339,160,36358
57340,160,36359
57341,160,36360
57342,160,36361
57343,160,36362
57344,160,36363
57345,160,36364
57346,160,36365
57347,160,36366
57348,162,36367
57349,162,36368
57350,162,36369
57351,161,36370
57352,161,36371
57353,161,36372
57354,161,36373
57355,161,36374
57356,161,36375
57357,161,36376
57358,161,36377
57359,161,36378
57360,161,36379
57361,161,36380
57362,161,36381
57380,125,36382
57381,125,36383
57382,125,36384
57383,125,36385
57384,125,36386
57385,125,36387
57386,125,36388
57387,125,36389
57388,125,36390
57389,124,36391
57390,124,36392
57391,124,36393
57392,124,36394
57393,124,36395
57397,124,36396
57401,124,36397
57402,124,36398
57406,133,36399
57407,133,36400
57408,133,36401
57539,200,36402
57540,200,36403
57541,200,36404
57542,200,36405
57543,200,36406
57544,200,36407
57545,200,36408
57546,200,36409
57547,200,36410
57548,200,36411
57549,200,36412
57550,200,36413
57551,200,36414
57552,200,36415
57553,201,36416
57554,201,36417
57555,201,36418
57556,201,36419
57557,88,36420
57558,88,36421
57559,88,36422
57560,88,36423
57561,88,36424
57562,88,36425
57563,88,36426
57564,88,36427
57565,88,36428
57566,88,36429
57567,88,36430
57568,88,36431
57569,88,36432
57570,88,36433
57571,88,36434
57572,88,36435
57573,88,36436
57574,88,36437
57575,87,36438
57576,87,36439
57577,87,36440
57578,87,36441
57579,87,36442
57580,87,36443
57581,87,36444
57582,87,36445
57583,87,36446
57584,87,36447
57585,87,36448
57586,87,36449
57587,87,36450
57588,87,36451
57589,87,36452
57590,85,36453
57591,85,36454
57592,85,36455
57593,85,36456
57594,87,36457
57595,87,36458
57596,87,36459
57597,87,36460
57598,87,36461
57599,87,36462
57600,87,36463
57601,87,36464
57602,87,36465
57603,87,36466
57604,87,36467
57605,87,36468
57606,84,36469
57607,84,36470
57608,84,36471
57609,84,36472
57610,84,36473
57611,84,36474
57612,84,36475
57613,84,36476
57614,84,36477
57615,84,36478
57616,84,36479
57617,84,36480
57618,90,36481
57619,90,36482
57620,90,36483
57621,90,36484
57622,90,36485
57623,90,36486
57624,89,36487
57625,89,36488
57631,165,36489
57632,165,36490
57633,165,36491
57634,165,36492
57635,165,36493
57638,160,36494
57639,160,36495
57640,160,36496
57641,160,36497
57642,160,36498
57643,160,36499
57644,160,36500
57645,160,36501
57646,160,36502
57647,160,36503
57648,160,36504
57649,160,36505
57650,160,36506
57651,162,36507
57652,162,36508
57653,162,36509
57654,162,36510
57655,162,36511
57656,162,36512
57657,161,36513
57658,161,36514
57659,161,36515
57660,161,36516
57661,161,36517
57662,161,36518
57663,161,36519
57664,161,36520
57665,161,36521
57666,161,36522
57667,161,36523
57668,161,36524
57669,161,36525
57685,125,36526
57686,125,36527
57687,125,36528
57688,125,36529
57689,125,36530
57690,125,36531
57691,125,36532
57692,125,36533
57693,125,36534
57694,125,36535
57695,125,36536
57696,124,36537
57697,124,36538
57698,124,36539
57699,124,36540
57700,124,36541
57703,124,36542
57704,124,36543
57706,133,36544
57708,133,36545
57837,200,36546
57838,200,36547
57839,200,36548
57840,200,36549
57841,200,36550
57842,200,36551
57843,200,36552
57844,200,36553
57845,200,36554
57846,200,36555
57847,200,36556
57848,200,36557
57849,201,36558
57850,201,36559
57851,201,36560
57852,201,36561
57853,201,36562
57854,201,36563
57855,88,36564
57856,88,36565
57857,88,36566
57858,88,36567
57859,88,36568
57860,88,36569
57861,88,36570
57862,88,36571
57863,88,36572
57864,88,36573
57865,88,36574
57866,88,36575
57867,88,36576
57868,88,36577
57869,88,36578
57870,88,36579
57871,88,36580
57872,88,36581
57873,87,36582
57874,87,36583
57875,87,36584
57876,87,36585
57877,87,36586
57878,87,36587
57879,87,36588
57880,87,36589
57881,87,36590
57882,87,36591
57883,87,36592
57884,87,36593
57885,87,36594
57886,87,36595
57887,85,36596
57888,87,36597
57889,85,36598
57890,85,36599
57891,87,36600
57892,87,36601
57893,87,36602
57894,87,36603
57895,87,36604
57896,87,36605
57897,87,36606
57898,87,36607
57899,87,36608
57900,87,36609
57901,87,36610
57902,87,36611
57903,87,36612
57904,87,36613
57905,84,36614
57906,84,36615
57907,84,36616
57908,84,36617
57909,84,36618
57910,84,36619
57911,84,36620
57912,84,36621
57913,84,36622
57914,84,36623
57915,84,36624
57916,90,36625
57917,90,36626
57918,90,36627
57919,90,36628
57920,90,36629
57921,90,36630
57922,90,36631
57925,165,36632
57928,165,36633
57929,165,36634
57930,165,36635
57931,165,36636
57932,165,36637
57933,165,36638
57939,160,36639
57940,160,36640
57941,160,36641
57942,160,36642
57943,160,36643
57944,160,36644
57945,160,36645
57946,160,36646
57947,160,36647
57948,160,36648
57949,160,36649
57950,162,36650
57951,162,36651
57952,162,36652
57953,162,36653
57954,162,36654
57955,162,36655
57956,162,36656
57957,162,36657
57958,161,36658
57959,161,36659
57960,162,36660
57961,161,36661
57962,161,36662
57963,161,36663
57964,161,36664
57965,161,36665
57966,161,36666
57967,161,36667
57968,161,36668
57969,161,36669
57970,161,36670
57971,161,36671
57972,161,36672
57986,125,36673
57987,125,36674
57988,125,36675
57989,125,36676
57990,125,36677
57991,125,36678
57992,125,36679
57993,125,36680
57994,125,36681
57995,125,36682
57996,125,36683
57997,125,36684
57998,124,36685
57999,124,36686
58000,124,36687
58001,124,36688
58002,124,36689
58003,124,36690
58007,124,36691
58138,200,36692
58139,200,36693
58140,200,36694
58141,200,36695
58142,200,36696
58143,200,36697
58144,200,36698
58145,200,36699
58146,200,36700
58147,200,36701
58148,201,36702
58149,201,36703
58150,201,36704
58151,201,36705
58152,201,36706
58153,201,36707
58154,201,36708
58155,201,36709
58156,201,36710
58157,88,36711
58158,88,36712
58159,88,36713
58160,88,36714
58161,88,36715
58162,88,36716
58163,88,36717
58164,88,36718
58165,88,36719
58166,88,36720
58167,88,36721
58168,88,36722
58169,88,36723
58170,88,36724
58171,88,36725
58172,88,36726
58173,88,36727
58174,88,36728
58175,88,36729
58176,87,36730
58177,87,36731
58178,87,36732
58179,87,36733
58180,87,36734
58181,87,36735
58182,87,36736
58183,87,36737
58184,87,36738
58185,87,36739
58186,87,36740
58187,87,36741
58188,87,36742
58189,87,36743
58190,87,36744
58191,87,36745
58192,87,36746
58193,87,36747
58194,87,36748
58195,87,36749
58196,87,36750
58197,87,36751
58198,87,36752
58199,87,36753
58200,87,36754
58201,87,36755
58202,87,36756
58203,87,36757
58204,87,36758
58205,87,36759
58206,87,36760
58207,87,36761
58208,84,36762
58209,84,36763
58210,84,36764
58211,84,36765
58212,84,36766
58213,84,36767
58214,84,36768
58215,84,36769
58216,84,36770
58217,84,36771
58218,90,36772
58219,90,36773
58220,90,36774
58221,90,36775
58222,90,36776
58223,90,36777
58229,165,36778
58230,165,36779
58231,165,36780
58232,165,36781
58233,165,36782
58234,165,36783
58235,165,36784
58236,165,36785
58237,165,36786
58238,165,36787
58245,160,36788
58246,160,36789
58247,160,36790
58248,160,36791
58249,160,36792
58250,160,36793
58251,160,36794
58252,160,36795
58253,162,36796
58254,162,36797
58255,162,36798
58256,162,36799
58257,162,36800
58258,162,36801
58259,162,36802
58260,162,36803
58261,162,36804
58262,162,36805
58263,162,36806
58264,162,36807
58265,161,36808
58266,161,36809
58267,161,36810
58268,161,36811
58269,161,36812
58270,161,36813
58271,161,36814
58272,161,36815
58273,161,36816
58274,161,36817
58275,161,36818
58290,127,36819
58291,127,36820
58292,125,36821
58293,125,36822
58294,125,36823
58295,125,36824
58296,125,36825
58297,125,36826
58298,125,36827
58299,125,36828
58300,125,36829
58301,125,36830
58302,126,36831
58303,126,36832
58304,124,36833
58305,124,36834
58310,124,36835
58437,200,36836
58438,200,36837
58439,200,36838
58440,200,36839
58441,200,36840
58442,200,36841
58443,200,36842
58444,200,36843
58445,200,36844
58446,200,36845
58447,201,36846
58448,201,36847
58449,201,36848
58450,201,36849
58451,201,36850
58452,201,36851
58453,201,36852
58454,201,36853
58455,201,36854
58456,88,36855
58457,88,36856
58458,88,36857
58459,88,36858
58460,88,36859
58461,88,36860
58462,88,36861
58463,88,36862
58464,88,36863
58465,88,36864
58466,88,36865
58467,88,36866
58468,88,36867
58469,88,36868
58470,88,36869
58471,88,36870
58472,88,36871
58473,88,36872
58474,87,36873
58475,87,36874
58476,87,36875
58477,87,36876
58478,87,36877
58479,87,36878
58480,87,36879
58481,87,36880
58482,87,36881
58483,87,36882
58484,87,36883
58485,87,36884
58486,87,36885
58487,87,36886
58488,87,36887
58489,87,36888
58490,87,36889
58491,87,36890
58492,87,36891
58493,87,36892
58494,87,36893
58495,87,36894
58496,87,36895
58497,87,36896
58498,87,36897
58499,87,36898
58500,87,36899
58501,87,36900
58502,87,36901
58503,87,36902
58504,87,36903
58505,87,36904
58506,87,36905
58507,90,36906
58508,90,36907
58509,84,36908
58510,84,36909
58511,84,36910
58512,84,36911
58513,84,36912
58514,84,36913
58515,90,36914
58516,90,36915
58517,90,36916
58518,90,36917
58519,90,36918
58520,90,36919
58521,90,36920
58522,90,36921
58525,165,36922
58526,165,36923
58527,165,36924
58528,165,36925
58529,165,36926
58530,165,36927
58531,165,36928
58532,165,36929
58533,165,36930
58534,165,36931
58535,165,36932
58536,165,36933
58537,165,36934
58539,160,36935
58541,160,36936
58542,160,36937
58543,160,36938
58544,160,36939
58545,160,36940
58546,160,36941
58547,160,36942
58548,160,36943
58549,160,36944
58550,162,36945
58551,162,36946
58552,162,36947
58553,162,36948
58554,162,36949
58555,162,36950
58556,162,36951
58557,162,36952
58558,162,36953
58559,162,36954
58560,162,36955
58561,161,36956
58562,161,36957
58563,161,36958
58564,161,36959
58565,161,36960
58566,161,36961
58567,161,36962
58568,161,36963
58569,161,36964
58570,161,36965
58571,161,36966
58572,161,36967
58573,161,36968
58587,127,36969
58588,127,36970
58589,127,36971
58590,125,36972
58591,125,36973
58592,125,36974
58593,125,36975
58594,125,36976
58595,125,36977
58596,125,36978
58597,125,36979
58598,126,36980
58599,126,36981
58600,126,36982
58601,126,36983
58602,124,36984
58603,124,36985
58724,200,36986
58725,200,36987
58726,200,36988
58727,200,36989
58729,200,36990
58730,200,36991
58731,200,36992
58732,200,36993
58733,200,36994
58734,200,36995
58735,200,36996
58736,201,36997
58737,201,36998
58738,201,36999
58739,201,37000
58740,201,37001
58741,201,37002
58742,201,37003
58743,201,37004
58744,201,37005
58745,88,37006
58746,88,37007
58747,88,37008
58748,88,37009
58749,88,37010
58750,88,37011
58751,88,37012
58752,88,37013
58753,88,37014
58754,88,37015
58755,88,37016
58756,88,37017
58757,88,37018
58758,88,37019
58759,88,37020
58760,88,37021
58761,88,37022
58762,88,37023
58763,87,37024
58764,87,37025
58765,87,37026
58766,87,37027
58767,87,37028
58768,87,37029
58769,87,37030
58770,87,37031
58771,87,37032
58772,87,37033
58773,87,37034
58774,87,37035
58775,87,37036
58776,87,37037
58777,87,37038
58778,87,37039
58779,87,37040
58780,87,37041
58781,87,37042
58782,87,37043
58783,87,37044
58784,87,37045
58785,87,37046
58786,87,37047
58787,87,37048
58788,87,37049
58789,87,37050
58790,87,37051
58791,87,37052
58792,87,37053
58793,87,37054
58794,87,37055
58795,90,37056
58796,90,37057
58797,90,37058
58798,84,37059
58799,84,37060
58800,84,37061
58801,84,37062
58802,90,37063
58803,90,37064
58804,90,37065
58805,90,37066
58806,90,37067
58807,90,37068
58808,90,37069
58809,90,37070
58810,165,37071
58811,165,37072
58812,165,37073
58813,165,37074
58814,165,37075
58815,165,37076
58816,165,37077
58817,165,37078
58818,165,37079
58819,165,37080
58820,165,37081
58821,165,37082
58822,165,37083
58823,165,37084
58828,160,37085
58829,160,37086
58830,160,37087
58831,160,37088
58832,160,37089
58833,160,37090
58834,162,37091
58835,162,37092
58836,162,37093
58837,162,37094
58838,162,37095
58839,162,37096
58840,162,37097
58841,162,37098
58842,162,37099
58843,162,37100
58844,162,37101
58845,161,37102
58848,161,37103
58849,161,37104
58850,161,37105
58851,161,37106
58852,161,37107
58853,161,37108
58854,161,37109
58855,161,37110
58856,161,37111
58857,161,37112
58871,127,37113
58872,127,37114
58873,127,37115
58874,125,37116
58875,125,37117
58876,125,37118
58877,125,37119
58878,125,37120
58879,125,37121
58880,125,37122
58881,125,37123
58882,126,37124
58883,126,37125
58884,126,37126
58885,126,37127
58886,126,37128
58887,126,37129
58888,126,37130
58890,133,37131
58892,133,37132
58893,133,37133
59007,200,37134
59009,200,37135
59010,200,37136
59011,200,37137
59012,200,37138
59013,200,37139
59014,200,37140
59015,200,37141
59016,201,37142
59017,201,37143
59018,201,37144
59019,201,37145
59020,201,37146
59021,201,37147
59022,201,37148
59023,201,37149
59024,201,37150
59025,201,37151
59026,201,37152
59027,88,37153
59028,88,37154
59029,88,37155
59030,88,37156
59031,88,37157
59032,88,37158
59033,88,37159
59034,88,37160
59035,88,37161
59036,88,37162
59037,88,37163
59038,88,37164
59039,88,37165
59040,88,37166
59041,88,37167
59042,88,37168
59043,88,37169
59044,88,37170
59045,87,37171
59046,87,37172
59047,87,37173
59048,87,37174
59049,87,37175
59050,87,37176
59051,87,37177
59052,87,37178
59053,87,37179
59054,87,37180
59055,87,37181
59056,87,37182
59057,87,37183
59058,87,37184
59059,87,37185
59060,87,37186
59061,87,37187
59062,87,37188
59063,87,37189
59064,87,37190
59065,87,37191
59066,87,37192
59067,87,37193
59068,87,37194
59069,87,37195
59070,87,37196
59071,87,37197
59072,87,37198
59073,87,37199
59074,87,37200
59075,87,37201
59076,87,37202
59077,87,37203
59078,90,37204
59079,84,37205
59080,84,37206
59081,84,37207
59082,90,37208
59083,90,37209
59084,90,37210
59085,90,37211
59086,90,37212
59087,90,37213
59088,90,37214
59089,90,37215
59091,165,37216
59092,165,37217
59093,165,37218
59094,165,37219
59095,165,37220
59096,165,37221
59097,165,37222
59098,165,37223
59099,165,37224
59100,165,37225
59101,165,37226
59102,165,37227
59103,165,37228
59104,165,37229
59107,160,37230
59108,160,37231
59109,160,37232
59110,160,37233
59111,160,37234
59112,162,37235
59113,162,37236
59114,162,37237
59115,162,37238
59116,162,37239
59117,162,37240
59118,162,37241
59119,162,37242
59120,162,37243
59121,162,37244
59122,162,37245
59125,161,37246
59126,161,37247
59128,161,37248
59129,161,37249
59130,161,37250
59131,161,37251
59132,161,37252
59133,161,37253
59142,127,37254
59143,127,37255
59144,127,37256
59145,127,37257
59146,127,37258
59147,125,37259
59148,125,37260
59149,125,37261
59150,125,37262
59151,125,37263
59152,125,37264
59153,125,37265
59154,125,37266
59155,126,37267
59156,126,37268
59157,126,37269
59158,126,37270
59159,126,37271
59160,126,37272
59161,126,37273
59162,126,37274
59166,133,37275
59167,133,37276
59168,133,37277
59169,133,37278
59170,133,37279
59277,200,37280
59278,200,37281
59279,200,37282
59280,200,37283
59281,200,37284
59282,200,37285
59283,200,37286
59284,201,37287
59285,201,37288
59286,200,37289
59287,201,37290
59288,201,37291
59289,201,37292
59290,201,37293
59291,201,37294
59292,201,37295
59293,201,37296
59294,201,37297
59295,201,37298
59296,201,37299
59297,88,37300
59298,88,37301
59299,88,37302
59300,88,37303
59301,88,37304
59302,88,37305
59303,88,37306
59304,88,37307
59305,88,37308
59306,88,37309
59307,88,37310
59308,88,37311
59309,88,37312
59310,88,37313
59311,88,37314
59312,88,37315
59313,88,37316
59314,88,37317
59315,88,37318
59316,88,37319
59317,87,37320
59318,87,37321
59319,87,37322
59320,87,37323
59321,87,37324
59322,87,37325
59323,87,37326
59324,87,37327
59325,87,37328
59326,87,37329
59327,87,37330
59328,87,37331
59329,87,37332
59330,87,37333
59331,87,37334
59332,87,37335
59333,87,37336
59334,87,37337
59335,87,37338
59336,87,37339
59337,87,37340
59338,87,37341
59339,87,37342
59340,87,37343
59341,87,37344
59342,87,37345
59343,87,37346
59344,87,37347
59345,87,37348
59346,87,37349
59347,87,37350
59348,90,37351
59349,90,37352
59350,84,37353
59351,90,37354
59352,90,37355
59353,90,37356
59354,90,37357
59355,90,37358
59356,90,37359
59357,90,37360
59360,165,37361
59361,165,37362
59362,165,37363
59363,165,37364
59364,165,37365
59365,165,37366
59366,165,37367
59367,165,37368
59368,165,37369
59369,165,37370
59370,165,37371
59371,165,37372
59373,160,37373
59374,160,37374
59375,160,37375
59376,160,37376
59377,160,37377
59378,160,37378
59379,162,37379
59380,162,37380
59381,162,37381
59382,162,37382
59383,162,37383
59384,162,37384
59385,162,37385
59386,162,37386
59387,162,37387
59388,162,37388
59389,161,37389
59390,161,37390
59391,161,37391
59392,161,37392
59393,161,37393
59400,127,37394
59401,127,37395
59402,127,37396
59403,127,37397
59404,127,37398
59405,127,37399
59406,127,37400
59407,127,37401
59408,127,37402
59409,126,37403
59410,126,37404
59411,126,37405
59412,126,37406
59413,126,37407
59414,126,37408
59415,126,37409
59416,126,37410
59417,126,37411
59418,126,37412
59419,126,37413
59420,126,37414
59421,126,37415
59423,133,37416
59424,133,37417
59425,133,37418
59427,133,37419
59428,133,37420
59429,133,37421
59533,200,37422
59534,200,37423
59535,200,37424
59536,200,37425
59537,200,37426
59538,201,37427
59539,201,37428
59540,201,37429
59541,201,37430
59542,201,37431
59543,201,37432
59544,201,37433
59545,201,37434
59546,201,37435
59547,201,37436
59548,201,37437
59549,201,37438
59550,201,37439
59551,201,37440
59552,201,37441
59553,88,37442
59554,88,37443
59555,88,37444
59556,88,37445
59557,88,37446
59558,88,37447
59559,88,37448
59560,88,37449
59561,88,37450
59562,88,37451
59563,88,37452
59564,88,37453
59565,88,37454
59566,88,37455
59567,88,37456
59568,88,37457
59569,88,37458
59570,88,37459
59571,88,37460
59572,88,37461
59573,87,37462
59574,87,37463
59575,87,37464
59576,87,37465
59577,87,37466
59578,87,37467
59579,87,37468
59580,87,37469
59581,87,37470
59582,87,37471
59583,87,37472
59584,87,37473
59585,87,37474
59586,87,37475
59587,87,37476
59588,87,37477
59589,87,37478
59590,87,37479
59591,87,37480
59592,87,37481
59593,87,37482
59594,87,37483
59595,87,37484
59596,87,37485
59597,87,37486
59598,87,37487
59599,87,37488
59600,87,37489
59601,87,37490
59602,87,37491
59603,90,37492
59604,90,37493
59605,90,37494
59606,90,37495
59607,90,37496
59608,90,37497
59609,90,37498
59610,90,37499
59611,90,37500
59612,90,37501
59613,90,37502
59615,165,37503
59616,165,37504
59617,165,37505
59618,165,37506
59619,165,37507
59620,165,37508
59621,165,37509
59622,165,37510
59623,165,37511
59624,165,37512
59625,165,37513
59626,165,37514
59628,160,37515
59629,160,37516
59630,160,37517
59631,160,37518
59632,160,37519
59633,160,37520
59634,160,37521
59635,162,37522
59636,162,37523
59637,162,37524
59638,162,37525
59639,162,37526
59640,162,37527
59641,162,37528
59642,162,37529
59644,161,37530
59645,161,37531
59646,161,37532
59647,161,37533
59654,127,37534
59655,127,37535
59656,127,37536
59657,127,37537
59658,127,37538
59659,127,37539
59660,127,37540
59661,126,37541
59662,126,37542
59663,126,37543
59664,126,37544
59665,126,37545
59666,126,37546
59667,126,37547
59668,126,37548
59669,126,37549
59670,126,37550
59671,126,37551
59672,126,37552
59673,126,37553
59674,126,37554
59675,126,37555
59682,133,37556
59684,133,37557
59685,133,37558
59686,133,37559
59687,133,37560
59789,200,37561
59790,200,37562
59792,200,37563
59793,201,37564
59794,201,37565
59795,201,37566
59796,201,37567
59797,201,37568
59798,201,37569
59799,201,37570
59800,201,37571
59801,201,37572
59802,201,37573
59803,201,37574
59804,201,37575
59805,201,37576
59806,201,37577
59807,88,37578
59808,88,37579
59809,88,37580
59810,88,37581
59811,88,37582
59812,88,37583
59813,88,37584
59814,88,37585
59815,88,37586
59816,88,37587
59817,88,37588
59818,88,37589
59819,88,37590
59820,88,37591
59821,88,37592
59822,88,37593
59823,88,37594
59824,88,37595
59825,88,37596
59826,88,37597
59827,88,37598
59828,88,37599
59829,87,37600
59830,87,37601
59831,87,37602
59832,87,37603
59833,87,37604
59834,87,37605
59835,87,37606
59836,87,37607
59837,87,37608
59838,87,37609
59839,87,37610
59840,87,37611
59841,87,37612
59842,87,37613
59843,87,37614
59844,87,37615
59845,87,37616
59846,87,37617
59847,87,37618
59848,87,37619
59849,87,37620
59850,87,37621
59851,87,37622
59852,87,37623
59853,87,37624
59854,87,37625
59855,87,37626
59856,87,37627
59857,87,37628
59858,87,37629
59859,90,37630
59860,90,37631
59861,90,37632
59862,90,37633
59863,90,37634
59864,90,37635
59865,90,37636
59866,90,37637
59867,90,37638
59868,90,37639
59872,165,37640
59873,165,37641
59874,165,37642
59875,165,37643
59876,165,37644
59877,165,37645
59878,165,37646
59879,165,37647
59880,165,37648
59881,165,37649
59885,160,37650
59886,160,37651
59887,160,37652
59888,160,37653
59889,160,37654
59890,160,37655
59891,162,37656
59892,162,37657
59893,162,37658
59894,162,37659
59895,162,37660
59896,162,37661
59897,163,37662
59900,161,37663
59901,161,37664
59902,161,37665
59903,161,37666
59910,127,37667
59911,127,37668
59912,127,37669
59913,127,37670
59914,127,37671
59915,127,37672
59916,127,37673
59917,126,37674
59918,126,37675
59919,126,37676
59920,126,37677
59921,126,37678
59922,126,37679
59923,126,37680
59924,126,37681
59925,126,37682
59926,126,37683
59927,126,37684
59928,126,37685
59929,126,37686
59930,126,37687
59931,126,37688
59932,126,37689
59933,126,37690
59934,126,37691
60037,201,37692
60038,201,37693
60039,201,37694
60040,201,37695
60041,201,37696
60042,201,37697
60043,201,37698
60044,201,37699
60045,201,37700
60046,201,37701
60047,201,37702
60048,201,37703
60049,201,37704
60050,201,37705
60051,88,37706
60052,88,37707
60053,88,37708
60054,88,37709
60055,88,37710
60056,88,37711
60057,88,37712
60058,88,37713
60059,88,37714
60060,88,37715
60061,88,37716
60062,88,37717
60063,88,37718
60064,88,37719
60065,88,37720
60066,88,37721
60067,88,37722
60068,88,37723
60069,88,37724
60070,88,37725
60071,88,37726
60072,87,37727
60073,87,37728
60074,87,37729
60075,87,37730
60076,87,37731
60077,87,37732
60078,87,37733
60079,87,37734
60080,87,37735
60081,87,37736
60082,87,37737
60083,87,37738
60084,87,37739
60085,87,37740
60086,87,37741
60087,87,37742
60088,87,37743
60089,87,37744
60090,87,37745
60091,87,37746
60092,87,37747
60093,87,37748
60094,87,37749
60095,87,37750
60096,87,37751
60097,87,37752
60098,87,37753
60099,87,37754
60100,87,37755
60101,87,37756
60102,90,37757
