pu,nuts2id,BR_ID,EU_id
52932,123,9,36720
52933,123,9,36721
52934,123,9,36722
52935,123,9,36723
52936,123,9,36724
52937,123,9,36725
52938,123,9,36726
53078,199,9,36727
53079,199,9,36728
53080,199,9,36729
53081,199,9,36730
53082,199,9,36731
53083,199,9,36732
53084,199,9,36733
53085,199,9,36734
53086,199,9,36735
53087,199,9,36736
53088,199,9,36737
53089,199,9,36738
53090,199,9,36739
53091,199,9,36740
53092,199,9,36741
53093,199,9,36742
53094,86,9,36743
53095,86,9,36744
53096,86,9,36745
53097,86,9,36746
53098,86,9,36747
53099,86,9,36748
53100,86,9,36749
53101,86,9,36750
53102,86,9,36751
53103,86,9,36752
53104,86,9,36753
53105,86,9,36754
53106,86,9,36755
53107,86,9,36756
53108,86,9,36757
53109,86,9,36758
53110,86,9,36759
53111,86,9,36760
53112,86,9,36761
53113,86,9,36762
53114,86,9,36763
53115,86,9,36764
53116,86,9,36765
53117,86,9,36766
53118,86,9,36767
53119,86,9,36768
53120,86,9,36769
53121,86,9,36770
53122,86,9,36771
53123,86,9,36772
53124,86,9,36773
53125,86,9,36774
53126,86,9,36775
53127,86,9,36776
53128,86,9,36777
53129,86,9,36778
53130,86,9,36779
53131,86,9,36780
53132,86,9,36781
53133,86,9,36782
53134,86,9,36783
53135,86,9,36784
53136,84,9,36785
53137,84,9,36786
53138,84,9,36787
53139,84,9,36788
53140,84,9,36789
53141,84,9,36790
53142,84,9,36791
53143,84,9,36792
53144,84,9,36793
53145,84,9,36794
53146,84,9,36795
53147,84,9,36796
53148,84,9,36797
53149,84,9,36798
53150,84,9,36799
53151,84,9,36800
53152,84,9,36801
53153,84,9,36802
53154,84,9,36803
53155,84,9,36804
53156,84,9,36805
53157,84,9,36806
53158,89,9,36807
53159,89,9,36808
53160,89,9,36809
53161,89,9,36810
53162,89,9,36811
53163,89,9,36812
53164,89,9,36813
53165,89,9,36814
53166,89,9,36815
53167,89,9,36816
53168,89,9,36817
53169,89,9,36818
53170,89,9,36819
53171,89,9,36820
53172,89,9,36821
53173,89,9,36822
53174,89,9,36823
53175,89,9,36824
53176,89,9,36825
53177,89,9,36826
53178,89,9,36827
53181,122,9,36828
53182,122,9,36829
53183,122,9,36830
53184,122,9,36831
53185,122,9,36832
53186,122,9,36833
53187,122,9,36834
53188,122,9,36835
53194,157,9,36836
53195,157,9,36837
53196,157,9,36838
53197,157,9,36839
53198,157,9,36840
53199,157,9,36841
53200,157,9,36842
53201,157,9,36843
53202,157,9,36844
53203,157,9,36845
53204,157,9,36846
53205,157,9,36847
53206,157,9,36848
53207,157,9,36849
53208,158,9,36850
53209,158,9,36851
53210,158,9,36852
53211,158,9,36853
53212,158,9,36854
53213,158,7,36855
53214,158,7,36856
53215,158,7,36857
53216,158,7,36858
53217,158,7,36859
53218,158,7,36860
53254,24,7,36861
53255,24,7,36862
53256,24,7,36863
53257,24,7,36864
53258,24,1,36865
53259,24,1,36866
53260,123,9,36867
53261,123,9,36868
53262,123,9,36869
53263,123,9,36870
53264,123,9,36871
53265,123,9,36872
53266,123,9,36873
53267,123,9,36874
53268,123,9,36875
53269,123,9,36876
53270,123,9,36877
53271,123,9,36878
53272,123,9,36879
53273,123,9,36880
53274,123,9,36881
53275,123,9,36882
53276,123,9,36883
53277,123,9,36884
53278,123,9,36885
53279,123,9,36886
53280,123,9,36887
53281,123,9,36888
53282,123,9,36889
53416,199,9,36890
53417,199,9,36891
53418,199,9,36892
53419,199,9,36893
53420,199,9,36894
53421,199,9,36895
53422,199,9,36896
53423,199,9,36897
53424,199,9,36898
53425,199,9,36899
53426,199,9,36900
53427,199,9,36901
53428,199,9,36902
53429,199,9,36903
53430,199,9,36904
53431,199,9,36905
53432,199,9,36906
53433,86,9,36907
53434,86,9,36908
53435,86,9,36909
53436,86,9,36910
53437,86,9,36911
53438,86,9,36912
53439,86,9,36913
53440,86,9,36914
53441,86,9,36915
53442,86,9,36916
53443,86,9,36917
53444,86,9,36918
53445,86,9,36919
53446,86,9,36920
53447,86,9,36921
53448,86,9,36922
53449,86,9,36923
53450,86,9,36924
53451,86,9,36925
53452,86,9,36926
53453,86,9,36927
53454,86,9,36928
53455,86,9,36929
53456,86,9,36930
53457,86,9,36931
53458,86,9,36932
53459,86,9,36933
53460,86,9,36934
53461,86,9,36935
53462,86,9,36936
53463,86,9,36937
53464,86,9,36938
53465,86,9,36939
53466,86,9,36940
53467,86,9,36941
53468,86,9,36942
53469,86,9,36943
53470,86,9,36944
53471,86,9,36945
53472,86,9,36946
53473,86,9,36947
53474,86,9,36948
53475,84,9,36949
53476,84,9,36950
53477,84,9,36951
53478,84,9,36952
53479,84,9,36953
53480,84,9,36954
53481,84,9,36955
53482,84,9,36956
53483,84,9,36957
53484,84,9,36958
53485,84,9,36959
53486,84,9,36960
53487,84,9,36961
53488,84,9,36962
53489,84,9,36963
53490,84,9,36964
53491,84,9,36965
53492,84,9,36966
53493,84,9,36967
53494,84,9,36968
53495,89,9,36969
53496,89,9,36970
53497,89,9,36971
53498,89,9,36972
53499,89,9,36973
53500,89,9,36974
53501,89,9,36975
53502,89,9,36976
53503,89,9,36977
53504,89,9,36978
53505,89,9,36979
53506,89,9,36980
53507,89,9,36981
53508,89,9,36982
53509,89,9,36983
53510,89,9,36984
53511,89,9,36985
53512,89,9,36986
53513,89,9,36987
53514,89,9,36988
53515,89,9,36989
53516,89,9,36990
53517,89,9,36991
53520,122,9,36992
53521,122,9,36993
53522,122,9,36994
53523,122,9,36995
53524,122,9,36996
53525,122,9,36997
53526,122,9,36998
53527,122,9,36999
53531,157,9,37000
53532,157,9,37001
53533,157,9,37002
53534,157,9,37003
53535,157,9,37004
53536,157,9,37005
53537,157,9,37006
53538,157,9,37007
53539,157,9,37008
53540,157,9,37009
53541,157,9,37010
53542,157,9,37011
53543,157,9,37012
53544,158,9,37013
53545,158,9,37014
53546,158,9,37015
53547,158,9,37016
53548,158,1,37017
53549,158,1,37018
53550,158,1,37019
53551,158,7,37020
53552,158,7,37021
53553,158,7,37022
53554,158,7,37023
53555,158,7,37024
53587,24,7,37025
53588,24,7,37026
53589,124,9,37027
53590,124,9,37028
53591,124,9,37029
53592,124,9,37030
53593,123,9,37031
53594,123,9,37032
53595,123,9,37033
53596,123,9,37034
53597,123,9,37035
53598,123,9,37036
53599,123,9,37037
53600,123,9,37038
53601,123,9,37039
53602,123,9,37040
53603,123,9,37041
53604,123,9,37042
53605,123,9,37043
53606,123,9,37044
53607,123,9,37045
53608,123,9,37046
53609,123,9,37047
53610,123,9,37048
53611,123,9,37049
53612,123,9,37050
53613,123,9,37051
53614,123,9,37052
53751,199,9,37053
53752,199,9,37054
53753,199,9,37055
53754,199,9,37056
53755,199,9,37057
53756,199,9,37058
53757,199,9,37059
53758,199,9,37060
53759,199,9,37061
53760,199,9,37062
53761,199,9,37063
53762,199,9,37064
53763,199,9,37065
53764,199,9,37066
53765,199,9,37067
53766,199,9,37068
53767,199,9,37069
53768,86,9,37070
53769,86,9,37071
53770,86,9,37072
53771,86,9,37073
53772,86,9,37074
53773,86,9,37075
53774,86,9,37076
53775,86,9,37077
53776,86,9,37078
53777,86,9,37079
53778,86,9,37080
53779,86,9,37081
53780,86,9,37082
53781,86,9,37083
53782,86,9,37084
53783,86,9,37085
53784,86,9,37086
53785,86,9,37087
53786,86,9,37088
53787,86,9,37089
53788,86,9,37090
53789,86,9,37091
53790,86,9,37092
53791,86,9,37093
53792,86,9,37094
53793,86,9,37095
53794,86,9,37096
53795,86,9,37097
53796,86,9,37098
53797,86,9,37099
53798,87,9,37100
53799,87,9,37101
53800,86,9,37102
53801,87,9,37103
53802,86,9,37104
53803,86,9,37105
53804,86,9,37106
53805,86,9,37107
53806,86,9,37108
53807,86,9,37109
53808,84,9,37110
53809,86,9,37111
53810,84,9,37112
53811,84,9,37113
53812,84,9,37114
53813,84,9,37115
53814,84,9,37116
53815,84,9,37117
53816,84,9,37118
53817,84,9,37119
53818,84,9,37120
53819,84,9,37121
53820,84,9,37122
53821,84,9,37123
53822,84,9,37124
53823,84,9,37125
53824,84,9,37126
53825,84,9,37127
53826,84,9,37128
53827,84,9,37129
53828,84,9,37130
53829,89,9,37131
53830,89,9,37132
53831,89,9,37133
53832,89,9,37134
53833,89,9,37135
53834,89,9,37136
53835,89,9,37137
53836,89,9,37138
53837,89,9,37139
53838,89,9,37140
53839,89,9,37141
53840,89,9,37142
53841,89,9,37143
53842,89,9,37144
53843,89,9,37145
53844,89,9,37146
53845,89,9,37147
53846,89,9,37148
53847,89,9,37149
53848,89,9,37150
53849,89,9,37151
53850,89,9,37152
53851,89,9,37153
53852,89,9,37154
53855,122,9,37155
53856,122,9,37156
53857,122,9,37157
53858,122,9,37158
53859,122,9,37159
53860,122,9,37160
53861,122,9,37161
53862,122,9,37162
53863,157,9,37163
53864,157,9,37164
53865,157,9,37165
53866,157,9,37166
53868,157,9,37167
53869,157,9,37168
53870,157,9,37169
53871,157,9,37170
53872,157,9,37171
53873,157,9,37172
53874,158,9,37173
53875,158,9,37174
53876,158,9,37175
53877,158,9,37176
53878,158,9,37177
53879,158,9,37178
53880,158,9,37179
53881,158,1,37180
53882,158,1,37181
53883,158,9,37182
53884,158,9,37183
53885,158,7,37184
53886,158,7,37185
53887,158,7,37186
53888,159,7,37187
53889,159,7,37188
53921,124,9,37189
53922,124,9,37190
53923,124,9,37191
53924,124,9,37192
53925,124,9,37193
53926,124,9,37194
53927,124,9,37195
53928,124,9,37196
53929,124,9,37197
53930,123,9,37198
53931,123,9,37199
53932,123,9,37200
53933,123,9,37201
53934,123,9,37202
53935,123,9,37203
53936,123,9,37204
53937,123,9,37205
53938,123,9,37206
53939,123,9,37207
53940,123,9,37208
53942,123,9,37209
53943,123,9,37210
53944,123,9,37211
53945,123,9,37212
53946,123,9,37213
53947,123,9,37214
53948,123,9,37215
53949,123,9,37216
53950,123,9,37217
54091,199,9,37218
54092,199,9,37219
54093,199,9,37220
54094,199,9,37221
54095,199,9,37222
54096,199,9,37223
54097,199,9,37224
54098,199,9,37225
54099,199,9,37226
54100,199,9,37227
54101,199,9,37228
54102,199,9,37229
54103,199,9,37230
54104,199,9,37231
54105,199,9,37232
54106,199,9,37233
54107,199,9,37234
54108,199,9,37235
54109,86,9,37236
54110,86,9,37237
54111,86,9,37238
54112,86,9,37239
54113,86,9,37240
54114,86,9,37241
54115,86,9,37242
54116,86,9,37243
54117,86,9,37244
54118,86,9,37245
54119,86,9,37246
54120,86,9,37247
54121,86,9,37248
54122,86,9,37249
54123,86,9,37250
54124,86,9,37251
54125,86,9,37252
54126,86,9,37253
54127,86,9,37254
54128,86,9,37255
54129,86,9,37256
54130,86,9,37257
54131,86,9,37258
54132,86,9,37259
54133,86,9,37260
54134,86,9,37261
54135,86,9,37262
54136,85,9,37263
54137,85,9,37264
54138,87,9,37265
54139,87,9,37266
54140,87,9,37267
54141,87,9,37268
54142,87,9,37269
54143,87,9,37270
54144,87,9,37271
54145,86,9,37272
54146,86,9,37273
54147,86,9,37274
54148,86,9,37275
54149,84,9,37276
54150,84,9,37277
54151,84,9,37278
54152,84,9,37279
54153,84,9,37280
54154,84,9,37281
54155,84,9,37282
54156,84,9,37283
54157,84,9,37284
54158,84,9,37285
54159,84,9,37286
54160,84,9,37287
54161,84,9,37288
54162,84,9,37289
54163,84,9,37290
54164,84,9,37291
54165,84,9,37292
54166,84,9,37293
54167,84,9,37294
54168,84,9,37295
54169,84,9,37296
54170,84,9,37297
54171,89,9,37298
54172,89,9,37299
54173,89,9,37300
54174,89,9,37301
54175,89,9,37302
54176,89,9,37303
54177,89,9,37304
54178,89,9,37305
54179,89,9,37306
54180,89,9,37307
54181,89,9,37308
54182,89,9,37309
54183,89,9,37310
54184,89,9,37311
54185,89,9,37312
54186,89,9,37313
54187,89,9,37314
54188,89,9,37315
54189,89,9,37316
54190,89,9,37317
54191,89,9,37318
54192,89,9,37319
54195,122,9,37320
54196,122,9,37321
54197,122,9,37322
54198,122,9,37323
54199,122,9,37324
54200,122,9,37325
54201,122,9,37326
54204,157,9,37327
54205,157,9,37328
54206,157,9,37329
54207,157,9,37330
54208,157,9,37331
54209,157,9,37332
54210,157,9,37333
54211,157,9,37334
54212,157,9,37335
54213,157,9,37336
54214,158,9,37337
54215,158,9,37338
54216,158,9,37339
54217,158,9,37340
54218,158,9,37341
54219,158,1,37342
54220,158,1,37343
54221,158,1,37344
54222,158,1,37345
54223,158,9,37346
54224,158,9,37347
54225,158,9,37348
54226,158,9,37349
54227,159,9,37350
54228,159,9,37351
54229,159,9,37352
54230,161,9,37353
54231,161,9,37354
54233,161,9,37355
54234,161,9,37356
54235,161,9,37357
54236,161,9,37358
54237,161,9,37359
54238,161,9,37360
54269,124,9,37361
54270,124,9,37362
54271,124,9,37363
54272,124,9,37364
54273,124,9,37365
54274,124,9,37366
54275,124,9,37367
54276,124,9,37368
54277,124,9,37369
54278,124,9,37370
54279,123,9,37371
54280,123,9,37372
54281,123,9,37373
54282,123,9,37374
54283,123,9,37375
54284,123,9,37376
54285,123,9,37377
54286,123,9,37378
54433,199,9,37379
54434,199,9,37380
54435,199,9,37381
54436,199,9,37382
54437,199,9,37383
54438,199,9,37384
54439,199,9,37385
54440,199,9,37386
54441,199,9,37387
54442,199,9,37388
54443,199,9,37389
54444,199,9,37390
54445,199,9,37391
54446,199,9,37392
54447,199,9,37393
54448,199,9,37394
54449,199,9,37395
54450,199,9,37396
54451,86,9,37397
54452,86,9,37398
54453,86,9,37399
54454,86,9,37400
54455,86,9,37401
54456,86,9,37402
54457,86,9,37403
54458,86,9,37404
54459,86,9,37405
54460,86,9,37406
54461,86,9,37407
54462,86,9,37408
54463,86,9,37409
54464,86,9,37410
54465,86,9,37411
54466,86,9,37412
54467,86,9,37413
54468,86,9,37414
54469,86,9,37415
54470,86,9,37416
54471,86,9,37417
54472,86,9,37418
54473,86,9,37419
54474,86,9,37420
54475,86,9,37421
54476,86,9,37422
54477,85,9,37423
54478,85,9,37424
54479,85,9,37425
54480,87,9,37426
54481,87,9,37427
54482,87,9,37428
54483,87,9,37429
54484,87,9,37430
54485,87,9,37431
54486,87,9,37432
54487,86,9,37433
54488,86,9,37434
54489,86,9,37435
54490,86,9,37436
54491,84,9,37437
54492,84,9,37438
54493,84,9,37439
54494,84,9,37440
54495,84,9,37441
54496,84,9,37442
54497,84,9,37443
54498,84,9,37444
54499,84,9,37445
54500,84,9,37446
54501,84,9,37447
54502,84,9,37448
54503,84,9,37449
54504,84,9,37450
54505,84,9,37451
54506,84,9,37452
54507,84,9,37453
54508,84,9,37454
54509,84,9,37455
54510,84,9,37456
54511,84,9,37457
54512,84,9,37458
54513,89,9,37459
54514,89,9,37460
54515,89,9,37461
54516,89,9,37462
54517,89,9,37463
54518,89,9,37464
54519,89,9,37465
54520,89,9,37466
54521,89,9,37467
54522,89,9,37468
54523,89,9,37469
54524,89,9,37470
54525,89,9,37471
54526,89,9,37472
54527,89,9,37473
54528,89,9,37474
54529,89,9,37475
54530,89,9,37476
54531,89,9,37477
54532,89,9,37478
54533,89,9,37479
54535,122,9,37480
54536,122,9,37481
54537,122,9,37482
54538,122,9,37483
54539,122,9,37484
54540,122,9,37485
54541,122,9,37486
54544,157,9,37487
54545,157,9,37488
54546,157,9,37489
54547,157,9,37490
54548,157,9,37491
54549,157,9,37492
54550,157,9,37493
54551,157,9,37494
54552,157,9,37495
54553,157,9,37496
54554,157,9,37497
54555,158,9,37498
54556,158,1,37499
54557,158,1,37500
54558,158,1,37501
54559,158,1,37502
54560,158,1,37503
54561,158,1,37504
54562,159,9,37505
54563,158,9,37506
54564,158,9,37507
54565,159,9,37508
54566,159,9,37509
54567,159,9,37510
54568,159,9,37511
54569,161,9,37512
54570,161,9,37513
54571,161,9,37514
54572,161,9,37515
54573,161,9,37516
54574,161,9,37517
54575,161,9,37518
54576,161,9,37519
54577,161,9,37520
54607,124,9,37521
54608,124,9,37522
54609,124,9,37523
54610,124,9,37524
54611,124,9,37525
54612,124,9,37526
54613,124,9,37527
54614,124,9,37528
54615,124,9,37529
54616,124,9,37530
54617,124,9,37531
54618,124,9,37532
54619,123,9,37533
54620,123,9,37534
54621,123,9,37535
54624,123,9,37536
54769,199,9,37537
54770,199,9,37538
54771,199,9,37539
54772,199,9,37540
54773,199,9,37541
54774,199,9,37542
54775,199,9,37543
54776,199,9,37544
54777,199,9,37545
54778,199,9,37546
54779,199,9,37547
54780,199,9,37548
54781,199,9,37549
54782,199,9,37550
54783,199,9,37551
54784,199,9,37552
54785,199,9,37553
54786,86,9,37554
54787,86,9,37555
54788,86,9,37556
54789,86,9,37557
54790,86,9,37558
54791,86,9,37559
54792,86,9,37560
54793,86,9,37561
54794,86,9,37562
54795,86,9,37563
54796,86,9,37564
54797,86,9,37565
54798,86,9,37566
54799,86,9,37567
54800,86,9,37568
54801,86,9,37569
54802,86,9,37570
54803,86,9,37571
54804,86,9,37572
54805,86,9,37573
54806,86,9,37574
54807,86,9,37575
54808,86,9,37576
54809,86,9,37577
54810,86,9,37578
54811,85,9,37579
54812,85,9,37580
54813,85,9,37581
54814,85,9,37582
54815,85,9,37583
54816,87,9,37584
54817,87,9,37585
54818,87,9,37586
54819,87,9,37587
54820,87,9,37588
54821,87,9,37589
54822,87,9,37590
54823,87,9,37591
54824,86,9,37592
54825,86,9,37593
54826,86,9,37594
54827,86,9,37595
54828,87,9,37596
54829,84,9,37597
54830,84,9,37598
54831,84,9,37599
54832,84,9,37600
54833,84,9,37601
54834,84,9,37602
54835,84,9,37603
54836,84,9,37604
54837,84,9,37605
54838,84,9,37606
54839,84,9,37607
54840,84,9,37608
54841,84,9,37609
54842,84,9,37610
54843,84,9,37611
54844,84,9,37612
54845,84,9,37613
54846,84,9,37614
54847,84,9,37615
54848,89,9,37616
54849,89,9,37617
54850,89,9,37618
54851,89,9,37619
54852,89,9,37620
54853,89,9,37621
54854,89,9,37622
54855,89,9,37623
54856,89,9,37624
54857,89,9,37625
54858,89,9,37626
54859,89,9,37627
54860,89,9,37628
54861,89,9,37629
54862,89,9,37630
54863,89,9,37631
54864,89,9,37632
54865,89,9,37633
54866,89,9,37634
54871,122,9,37635
54872,122,9,37636
54873,122,9,37637
54874,122,9,37638
54875,122,9,37639
54877,157,9,37640
54878,157,9,37641
54879,157,9,37642
54880,157,9,37643
54881,157,9,37644
54882,157,9,37645
54883,157,9,37646
54884,157,9,37647
54885,157,9,37648
54886,157,9,37649
54887,157,9,37650
54888,158,9,37651
54889,158,1,37652
54890,158,1,37653
54891,158,1,37654
54892,158,9,37655
54893,158,9,37656
54894,159,9,37657
54895,159,9,37658
54896,159,9,37659
54897,159,9,37660
54898,159,9,37661
54899,159,9,37662
54900,159,9,37663
54901,161,9,37664
54902,161,9,37665
54903,161,9,37666
54904,161,9,37667
54905,161,9,37668
54906,161,9,37669
54907,161,9,37670
54908,161,9,37671
54934,124,9,37672
54935,124,9,37673
54936,124,9,37674
54937,124,9,37675
54938,124,9,37676
54939,124,9,37677
54940,124,9,37678
54941,124,9,37679
54942,124,9,37680
54943,124,9,37681
54944,124,9,37682
54945,124,9,37683
54946,124,9,37684
54947,124,9,37685
54948,124,9,37686
54949,124,9,37687
54950,123,9,37688
54951,123,9,37689
54954,123,9,37690
55096,199,9,37691
55097,199,9,37692
55098,199,9,37693
55099,199,9,37694
55100,199,9,37695
55101,199,9,37696
55102,199,9,37697
55103,199,9,37698
55104,199,9,37699
55105,199,9,37700
55106,199,9,37701
55107,199,9,37702
55108,199,9,37703
55109,199,9,37704
55110,199,9,37705
55111,199,9,37706
55112,199,9,37707
55113,199,9,37708
55114,199,9,37709
55115,86,9,37710
55116,86,9,37711
55117,86,9,37712
55118,88,9,37713
55119,88,9,37714
55120,86,9,37715
55121,86,9,37716
55122,86,9,37717
55123,86,9,37718
55124,86,9,37719
55125,86,9,37720
55126,86,9,37721
55127,86,9,37722
55128,86,9,37723
55129,86,9,37724
55130,86,9,37725
55131,86,9,37726
55132,86,9,37727
55133,86,9,37728
55134,86,9,37729
55135,86,9,37730
55136,86,9,37731
55137,86,9,37732
55138,86,9,37733
55139,85,9,37734
55140,85,9,37735
55141,85,9,37736
55142,85,9,37737
55143,87,9,37738
55144,87,9,37739
55145,87,9,37740
55146,87,9,37741
55147,87,9,37742
55148,87,9,37743
55149,87,9,37744
55150,87,9,37745
55151,87,9,37746
55152,87,9,37747
55153,87,9,37748
55154,87,9,37749
55155,87,9,37750
55156,87,9,37751
55157,87,9,37752
55158,84,9,37753
55159,84,9,37754
55160,84,9,37755
55161,84,9,37756
55162,84,9,37757
55163,84,9,37758
55164,84,9,37759
55165,84,9,37760
55166,84,9,37761
55167,84,9,37762
55168,84,9,37763
55169,84,9,37764
55170,84,9,37765
55171,84,9,37766
55172,84,9,37767
55173,84,9,37768
55174,84,9,37769
55175,84,9,37770
55176,89,9,37771
55177,89,9,37772
55178,89,9,37773
55179,89,9,37774
55180,89,9,37775
55181,89,9,37776
55182,89,9,37777
55183,89,9,37778
55184,89,9,37779
55185,89,9,37780
55186,89,9,37781
55187,89,9,37782
55188,89,9,37783
55189,89,9,37784
55190,89,9,37785
55191,89,9,37786
55192,89,9,37787
55195,122,9,37788
55196,122,9,37789
55197,122,9,37790
55198,122,9,37791
55199,122,9,37792
55200,122,9,37793
55201,157,9,37794
55202,157,9,37795
55203,157,9,37796
55204,157,9,37797
55205,157,9,37798
55206,157,9,37799
55207,157,9,37800
55208,157,9,37801
55209,157,9,37802
55210,157,9,37803
55211,157,9,37804
55212,157,9,37805
55213,157,9,37806
55214,157,1,37807
55215,157,1,37808
55216,159,9,37809
55217,159,9,37810
55218,159,9,37811
55219,159,9,37812
55220,159,9,37813
55221,159,9,37814
55222,159,9,37815
55223,159,9,37816
55224,159,9,37817
55225,161,9,37818
55226,161,9,37819
55227,161,9,37820
55228,161,9,37821
55229,161,9,37822
55230,161,9,37823
55231,161,9,37824
55255,124,9,37825
55256,124,9,37826
55257,124,9,37827
55258,124,9,37828
55259,124,9,37829
55260,124,9,37830
55261,124,9,37831
55262,124,9,37832
55263,124,9,37833
55264,124,9,37834
55265,124,9,37835
55266,124,9,37836
55267,124,9,37837
55268,124,9,37838
55269,124,9,37839
55270,124,9,37840
55271,124,9,37841
55272,123,9,37842
55273,123,9,37843
55275,123,9,37844
55276,123,9,37845
55416,199,9,37846
55417,199,9,37847
55418,199,9,37848
55419,199,9,37849
55420,199,9,37850
55421,199,9,37851
55422,199,9,37852
55423,199,9,37853
55424,199,9,37854
55425,199,9,37855
55426,199,9,37856
55427,199,9,37857
55428,199,9,37858
55429,199,9,37859
55430,199,9,37860
55431,199,9,37861
55432,199,9,37862
55433,199,9,37863
55434,88,9,37864
55435,86,9,37865
55436,86,9,37866
55437,88,9,37867
55438,88,9,37868
55439,88,9,37869
55440,88,9,37870
55441,88,9,37871
55442,86,9,37872
55443,86,9,37873
55444,86,9,37874
55445,86,9,37875
55446,86,9,37876
55447,86,9,37877
55448,86,9,37878
55449,86,9,37879
55450,86,9,37880
55451,86,9,37881
55452,86,9,37882
55453,86,9,37883
55454,86,9,37884
55455,86,9,37885
55456,86,9,37886
55457,86,9,37887
55458,85,9,37888
55459,85,9,37889
55460,85,9,37890
55461,85,9,37891
55462,85,9,37892
55463,85,9,37893
55464,87,9,37894
55465,87,9,37895
55466,87,9,37896
55467,87,9,37897
55468,87,9,37898
55469,87,9,37899
55470,87,9,37900
55471,87,9,37901
55472,87,9,37902
55473,87,9,37903
55474,87,9,37904
55475,87,9,37905
55476,87,9,37906
55477,87,9,37907
55478,87,9,37908
55479,84,9,37909
55480,84,9,37910
55481,84,9,37911
55482,84,9,37912
55483,84,9,37913
55484,84,9,37914
55485,84,9,37915
55486,84,9,37916
55487,84,9,37917
55488,84,9,37918
55489,84,9,37919
55490,84,9,37920
55491,84,9,37921
55492,84,9,37922
55493,84,9,37923
55494,84,9,37924
55495,84,9,37925
55496,89,9,37926
55497,89,9,37927
55498,89,9,37928
55499,89,9,37929
55500,89,9,37930
55501,89,9,37931
55502,89,9,37932
55503,89,9,37933
55504,89,9,37934
55505,89,9,37935
55506,89,9,37936
55507,89,9,37937
55508,89,9,37938
55509,89,9,37939
55510,89,9,37940
55511,89,9,37941
55515,122,9,37942
55516,122,9,37943
55517,122,9,37944
55518,122,9,37945
55520,157,9,37946
55521,157,9,37947
55522,157,9,37948
55523,157,9,37949
55524,157,9,37950
55525,157,9,37951
55526,157,9,37952
55527,157,9,37953
55528,157,9,37954
55529,157,9,37955
55530,157,9,37956
55531,157,9,37957
55532,157,9,37958
55533,159,9,37959
55534,159,9,37960
55535,159,9,37961
55536,159,9,37962
55537,159,9,37963
55538,159,9,37964
55539,159,9,37965
55540,159,9,37966
55541,161,9,37967
55542,161,9,37968
55543,161,9,37969
55544,161,9,37970
55545,161,9,37971
55546,161,9,37972
55547,161,9,37973
55548,161,9,37974
55570,124,9,37975
55571,124,9,37976
55572,124,9,37977
55573,124,9,37978
55574,124,9,37979
55575,124,9,37980
55576,124,9,37981
55577,124,9,37982
55578,124,9,37983
55579,124,9,37984
55580,124,9,37985
55581,124,9,37986
55582,124,9,37987
55583,124,9,37988
55584,124,9,37989
55585,124,9,37990
55590,123,9,37991
55593,123,9,37992
55729,199,9,37993
55730,199,9,37994
55731,199,9,37995
55732,199,9,37996
55733,199,9,37997
55734,199,9,37998
55735,199,9,37999
55736,199,9,38000
55737,199,9,38001
55738,199,9,38002
55739,199,9,38003
55740,199,9,38004
55741,199,9,38005
55742,199,9,38006
55743,199,9,38007
55744,199,9,38008
55745,199,9,38009
55746,88,9,38010
55747,88,9,38011
55748,88,9,38012
55749,88,9,38013
55750,88,9,38014
55751,88,9,38015
55752,88,9,38016
55753,88,9,38017
55754,88,9,38018
55755,86,9,38019
55756,88,9,38020
55757,86,9,38021
55758,86,9,38022
55759,86,9,38023
55760,86,9,38024
55761,86,9,38025
55762,86,9,38026
55763,86,9,38027
55764,86,9,38028
55765,86,9,38029
55766,86,9,38030
55767,86,9,38031
55768,86,9,38032
55769,86,9,38033
55770,85,9,38034
55771,85,9,38035
55772,85,9,38036
55773,85,9,38037
55774,85,9,38038
55775,85,9,38039
55776,85,9,38040
55777,87,9,38041
55778,87,9,38042
55779,87,9,38043
55780,87,9,38044
55781,87,9,38045
55782,87,9,38046
55783,87,9,38047
55784,87,9,38048
55785,87,9,38049
55786,87,9,38050
55787,87,9,38051
55788,87,9,38052
55789,87,9,38053
55790,87,9,38054
55791,87,9,38055
55792,87,9,38056
55793,84,9,38057
55794,84,9,38058
55795,84,9,38059
55796,84,9,38060
55797,84,9,38061
55798,84,9,38062
55799,84,9,38063
55800,84,9,38064
55801,84,9,38065
55802,84,9,38066
55803,84,9,38067
55804,84,9,38068
55805,84,9,38069
55806,84,9,38070
55807,84,9,38071
55808,89,9,38072
55809,89,9,38073
55810,89,9,38074
55811,89,9,38075
55812,89,9,38076
55813,89,9,38077
55814,89,9,38078
55815,89,9,38079
55816,89,9,38080
55817,89,9,38081
55818,89,9,38082
55819,89,9,38083
55820,89,9,38084
55821,89,9,38085
55822,89,9,38086
55823,89,9,38087
55826,122,9,38088
55827,122,9,38089
55828,122,9,38090
55829,122,9,38091
55832,157,9,38092
55833,157,9,38093
55834,157,9,38094
55835,157,9,38095
55836,157,9,38096
55837,157,9,38097
55838,157,9,38098
55839,157,9,38099
55840,157,9,38100
55841,157,9,38101
55842,157,9,38102
55843,157,9,38103
55844,159,9,38104
55845,159,9,38105
55846,159,9,38106
55847,159,9,38107
55848,159,9,38108
55849,159,9,38109
55850,159,9,38110
55851,159,9,38111
55852,159,9,38112
55853,161,9,38113
55854,161,9,38114
55855,161,9,38115
55856,161,9,38116
55857,161,9,38117
