PUID,WoodlandForest,HeathlandShrub,Grassland,Pasture,SparseVeg,Cropland,Urban,Wetlands,RiversLakes,MarineTransitional,area,Status
450,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
451,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
452,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
453,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
454,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
455,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
456,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
457,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
458,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
459,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
460,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
461,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
462,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
463,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
464,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
465,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
466,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
467,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
468,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
469,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
470,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
471,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
472,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
473,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
474,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
475,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
476,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
477,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
478,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
479,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
480,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
481,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
482,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
483,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
484,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
485,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
486,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
487,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
488,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
489,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
490,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
491,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
492,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
493,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
494,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
495,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
496,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
497,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
498,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
499,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
500,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
501,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
502,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
503,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
504,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
505,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
506,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
507,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
508,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
509,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
510,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
511,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
512,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
513,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
514,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
515,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
516,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
517,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
518,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
519,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
520,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
521,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
522,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
523,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
524,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
525,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
526,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
527,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
528,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
529,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
530,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
531,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
532,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
533,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
534,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
535,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
536,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
537,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
538,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
539,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
540,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
541,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
542,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
543,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
544,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
545,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
546,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
547,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
548,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
549,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
550,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
551,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
552,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
553,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
554,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
555,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
556,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
557,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
558,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
559,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
560,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
561,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
562,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
563,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
564,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
565,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
566,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
567,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
568,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
569,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
570,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
571,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
572,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
573,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
574,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
575,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
576,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
577,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
578,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
579,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
580,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
581,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
582,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
583,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
584,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
585,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
586,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
587,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
588,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
589,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
590,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
591,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
592,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
593,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
594,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
595,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
596,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
597,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
598,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
599,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
600,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
601,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
602,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
603,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
604,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
605,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
606,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
607,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
608,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
609,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
610,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
611,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
612,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
613,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
614,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
615,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
616,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
617,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
618,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
619,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
620,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
621,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
622,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
623,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
624,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
625,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
626,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
627,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
628,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
629,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
630,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
631,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
632,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
633,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
634,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
635,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
636,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
637,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
638,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
639,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
640,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
641,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
642,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
643,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
644,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
645,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
646,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
647,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
648,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
649,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
650,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
651,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
652,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
653,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
654,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
655,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
656,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
657,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
658,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
659,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
660,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
661,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
662,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
663,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
664,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
665,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
666,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
667,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
668,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
669,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
670,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
671,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
672,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
673,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
674,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
675,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
676,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
677,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
678,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
679,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
680,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
681,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
682,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
683,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
684,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
685,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
686,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
687,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
688,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
689,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
690,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
691,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
692,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
693,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
694,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
695,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
696,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
697,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
698,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
699,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
700,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
701,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
702,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
703,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
704,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
705,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
706,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
707,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
708,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
709,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
710,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
711,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
712,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
713,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
714,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
715,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
716,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
717,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
718,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
719,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
720,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
721,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
722,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
723,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
724,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
725,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
726,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
727,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
728,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
729,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
730,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
731,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
732,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
733,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
734,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
735,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
736,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
737,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
738,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
739,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
740,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
741,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
742,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
743,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
744,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
745,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
746,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
747,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
748,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
749,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
750,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
751,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
752,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
753,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
754,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
755,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
756,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
757,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
758,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
759,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
760,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
761,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
762,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
763,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
764,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
765,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
766,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
767,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
768,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
769,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
770,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
771,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
772,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
773,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
774,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
775,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
776,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
777,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
778,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
779,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
780,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
781,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
782,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
783,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
784,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
785,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
786,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
787,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
788,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
789,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
790,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
791,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
792,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
793,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
794,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
795,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
796,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
797,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
798,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
799,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
800,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
801,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
802,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
803,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
804,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
805,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
806,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
807,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
808,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
809,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
810,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
811,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
812,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
813,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
814,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
815,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
816,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
817,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
818,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
819,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
820,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
821,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
822,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
823,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
824,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
825,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
826,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
827,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
828,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
829,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
830,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
831,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
832,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
833,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
834,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
835,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
836,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
837,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
838,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
839,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
840,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
841,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
842,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
843,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
844,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
845,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
846,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
847,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
848,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
849,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
850,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
851,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
852,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
853,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
854,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
855,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
856,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
857,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
858,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
859,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
860,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
861,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
862,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
863,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
864,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
865,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
866,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
867,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
868,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
869,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
870,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
871,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
872,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
873,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
874,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
875,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
876,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
877,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
878,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
879,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
880,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
881,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
882,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
883,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
884,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
885,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
886,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
887,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
888,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
889,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
890,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
891,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
892,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
893,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
894,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
895,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
896,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
897,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
898,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
